Matricule,First_Name,Last_Name,Email,Anonymat_name,Password,Gender,Age,Department,Level,Attendance ,Projects_Score,notecc,SN,Moyenne_Final,Sleep_hour,Stress_Level (1-10), decision, Annee
S5267,Maria,Brown,student4267@university.com,Stud 4268,1234,Male,20,GCI,High School,9.355,8.359,20.964,38.7075,9.6645,3.2121212121212124,9, Echec   ,2024
S5268,Ali,Johnson,student4268@university.com,Stud 4269,1234,Female,21,GIT,PhD,5.0920000000000005,5.877000000000001,17.314999999999998,23.1825,10.2933,2.3857142857142857,5, Echec   ,2024
S5269,Maria,Smith,student4269@university.com,Stud 4270,1234,Male,23,GPR,PhD,7.726000000000001,6.414000000000001,20.873,27.4275,12.4881,5.666666666666667,9, Admis   ,2024
S5270,Sara,Davis,student4270@university.com,Stud 4271,1234,Male,20,GM,Master's,8.639000000000001,6.231000000000001,18.036,38.125,10.9094,3.646153846153846,1, Echec   ,2024
S5271,Sara,Williams,student4271@university.com,Stud 4272,1234,Female,19,GPR,Master's,8.109,7.881,18.496,24.495,11.7962,2.8,3, Echec   ,2024
S5272,Emma,Williams,student4272@university.com,Stud 4273,1234,Male,21,GCI,PhD,8.803,5.379,19.036,44.84,15.611600000000005,2.1,5, Admis   ,2024
S5273,Emma,Smith,student4273@university.com,Stud 4274,1234,Male,22,GAM,PhD,8.628,7.591,17.784,37.2025,11.8983,6.0,7, Echec   ,2024
S5274,Ahmed,Smith,student4274@university.com,Stud 4275,1234,Male,20,GIT,Master's,8.459999999999999,5.437,20.088999999999995,31.85,13.1672,0.7638888888888888,5, Admis   ,2024
S5275,John,Brown,student4275@university.com,Stud 4276,1234,Male,19,GM,Master's,9.108,6.685,14.19,25.2875,11.054100000000004,1.0312499999999998,4, Echec   ,2024
S5276,Ahmed,Smith,student4276@university.com,Stud 4277,1234,Male,18,GIT,Bachelor's,8.228,8.434000000000001,14.264999999999995,39.035,13.992400000000002,5.888888888888889,5, Admis   ,2024
S5277,Maria,Brown,student4277@university.com,Stud 4278,1234,Male,20,GM,Master's,7.0120000000000005,7.063,16.589000000000002,26.6925,11.4713,1.3863636363636362,1, Echec   ,2024
S5278,Ahmed,Brown,student4278@university.com,Stud 4279,1234,Female,20,GM,Bachelor's,7.359999999999999,6.402,19.035,34.0325,13.3659,5.5,5, Admis   ,2024
S5279,Ali,Jones,student4279@university.com,Stud 4280,1234,Female,23,GP,PhD,8.584000000000001,8.079,21.136,38.2275,15.2053,1.911764705882353,9, Admis   ,2024
S5280,Maria,Williams,student4280@university.com,Stud 4281,1234,Female,22,GMP,PhD,9.382,8.701,20.253,36.2025,14.9077,3.2,3, Admis   ,2024
S5281,Emma,Davis,student4281@university.com,Stud 4282,1234,Female,23,GP,PhD,6.361000000000001,6.273,28.193,28.545,11.6116,3.156626506024096,10, Echec   ,2024
S5282,Sara,Williams,student4282@university.com,Stud 4283,1234,Female,24,GESI,High School,6.71,6.497,17.373,30.5075,12.2175,4.235294117647059,6, Admis   ,2024
S5283,Emma,Williams,student4283@university.com,Stud 4284,1234,Male,20,GMP,Bachelor's,9.654000000000002,8.201,18.742,48.11,10.8033,0.8809523809523809,9, Echec   ,2024
S5284,John,Jones,student4284@university.com,Stud 4285,1234,Male,20,GESI,Master's,7.893000000000001,9.826,22.943,31.2375,14.3799,1.8795180722891565,6, Admis   ,2024
S5285,Maria,Brown,student4285@university.com,Stud 4286,1234,Male,24,GM,Bachelor's,5.8950000000000005,6.069,20.741,36.8325,13.9075,2.5733333333333333,10, Admis   ,2024
S5286,Maria,Brown,student4286@university.com,Stud 4287,1234,Male,22,GM,High School,8.318000000000001,8.270999999999999,20.584,40.355,15.5056,4.810344827586206,6, Admis   ,2024
S5287,Ali,Smith,student4287@university.com,Stud 4288,1234,Male,22,GP,High School,9.954,9.533,22.213,37.9425,15.9285,1.4444444444444444,6, Admis   ,2024
S5288,John,Jones,student4288@university.com,Stud 4289,1234,Female,21,GM,Bachelor's,9.117,7.31,21.166,34.78,14.474600000000002,1.1333333333333333,7, Admis   ,2024
S5289,Sara,Smith,student4289@university.com,Stud 4290,1234,Female,19,GAM,Master's,8.729000000000001,6.5840000000000005,21.081,45.7225,16.4233,1.6666666666666667,6, Admis   ,2024
S5290,Omar,Jones,student4290@university.com,Stud 4291,1234,Male,19,GIT,PhD,6.04,8.334000000000001,23.181,35.6175,14.6345,2.351351351351351,8, Admis   ,2024
S5291,Maria,Smith,student4291@university.com,Stud 4292,1234,Male,21,GCI,PhD,9.381,5.157,25.556,28.105,10.9651,2.558139534883721,2, Echec   ,2024
S5292,Maria,Johnson,student4292@university.com,Stud 4293,1234,Male,19,GMP,PhD,7.629000000000001,6.801000000000001,24.541,38.6,11.5925,3.430769230769231,8, Echec   ,2024
S5293,Ali,Williams,student4293@university.com,Stud 4294,1234,Female,20,GIT,High School,9.446,6.29,16.389999999999997,37.715,10.6174,1.4081632653061225,4, Echec   ,2024
S5294,Ahmed,Williams,student4294@university.com,Stud 4295,1234,Female,21,GCI,Bachelor's,6.649,6.123,12.394,36.77,12.3872,5.106382978723404,2, Admis   ,2024
S5295,Liam,Davis,student4295@university.com,Stud 4296,1234,Male,21,GCI,High School,5.3100000000000005,5.899000000000001,15.508,34.825,12.3084,3.909090909090909,9, Admis   ,2024
S5296,Sara,Brown,student4296@university.com,Stud 4297,1234,Female,19,GMP,Master's,7.38,8.685,16.895,37.66,11.7243,2.412698412698413,5, Echec   ,2024
S5297,Emma,Davis,student4297@university.com,Stud 4298,1234,Male,18,GM,PhD,6.349,9.775,14.811,35.3675,13.260500000000002,3.5090909090909093,3, Admis   ,2024
S5298,John,Johnson,student4298@university.com,Stud 4299,1234,Female,19,GIT,High School,8.576,6.924,18.838,29.5325,12.7741,3.1842105263157894,3, Admis   ,2024
S5299,Maria,Davis,student4299@university.com,Stud 4300,1234,Female,23,GIT,Master's,9.786,5.246,12.471,30.5275,11.6061,1.7313432835820894,9, Echec   ,2024
S5300,Maria,Williams,student4300@university.com,Stud 4301,1234,Male,18,QHSEI,Master's,8.455,8.595,20.055000000000003,39.265,15.274,4.75,5, Admis   ,2024
S5301,Emma,Brown,student4301@university.com,Stud 4302,1234,Female,21,GE,Master's,9.435,7.691,17.439999999999998,43.485,15.6102,1.647058823529412,10, Admis   ,2024
S5302,Sara,Johnson,student4302@university.com,Stud 4303,1234,Female,18,GESI,PhD,7.265000000000001,8.618,22.073,34.3575,11.2896,3.942857142857143,7, Echec   ,2024
S5303,Liam,Williams,student4303@university.com,Stud 4304,1234,Male,20,GIT,PhD,8.858,8.24,14.599999999999998,34.81,13.3016,3.1756756756756754,2, Admis   ,2024
S5304,Ahmed,Smith,student4304@university.com,Stud 4305,1234,Female,22,GE,Bachelor's,9.215000000000002,9.527,21.027999999999995,25.39,13.032,2.721518987341772,6, Admis   ,2024
S5305,Maria,Jones,student4305@university.com,Stud 4306,1234,Male,18,GM,High School,8.554,5.702000000000001,26.423,35.822500000000005,15.300300000000002,0.7888888888888889,1, Admis   ,2024
S5306,Liam,Johnson,student4306@university.com,Stud 4307,1234,Female,23,GM,PhD,7.539000000000001,5.846,18.05,38.335,13.954,5.384615384615384,8, Admis   ,2024
S5307,Sara,Brown,student4307@university.com,Stud 4308,1234,Male,22,GM,Master's,8.129000000000001,6.708,26.575,35.69,10.1503,3.0243902439024395,1, Echec   ,2024
S5308,Emma,Davis,student4308@university.com,Stud 4309,1234,Male,20,GP,Master's,8.503,7.457,15.927,29.4625,12.2699,3.630769230769231,3, Admis   ,2024
S5309,Ali,Davis,student4309@university.com,Stud 4310,1234,Female,23,GE,High School,6.265000000000001,9.629,22.711,26.3075,12.982500000000002,3.1511627906976747,6, Admis   ,2024
S5310,Ahmed,Johnson,student4310@university.com,Stud 4311,1234,Female,24,GPR,Bachelor's,9.048,9.535,23.015,31.59,11.7135,2.1346153846153846,8, Echec   ,2024
S5311,John,Brown,student4311@university.com,Stud 4312,1234,Male,22,GP,High School,9.752,9.359,21.227,37.09,9.7938,3.5769230769230766,10, Echec   ,2024
S5312,Maria,Johnson,student4312@university.com,Stud 4313,1234,Female,24,GAM,Bachelor's,7.326,6.113,16.809,41.31,14.3116,3.625,1, Admis   ,2024
S5313,Sara,Brown,student4313@university.com,Stud 4314,1234,Female,20,GIT,Master's,8.505,8.648000000000001,17.636999999999997,37.715,11.9654,3.583333333333333,10, Echec   ,2024
S5314,Ali,Davis,student4314@university.com,Stud 4315,1234,Female,22,GM,Master's,8.685,6.917000000000001,20.803000000000004,28.5575,12.9925,3.206896551724138,4, Admis   ,2024
S5315,John,Williams,student4315@university.com,Stud 4316,1234,Male,22,QHSEI,PhD,8.311,9.656,20.328,47.515,10.9355,2.888888888888889,3, Echec   ,2024
S5316,Omar,Smith,student4316@university.com,Stud 4317,1234,Male,19,GCI,PhD,7.736000000000001,6.073,21.433,34.8325,14.0149,2.1052631578947367,1, Admis   ,2024
S5317,Sara,Williams,student4317@university.com,Stud 4318,1234,Male,23,GMP,Bachelor's,9.408,5.706,15.611999999999998,33.7175,12.8887,3.1044776119402986,5, Admis   ,2024
S5318,Sara,Smith,student4318@university.com,Stud 4319,1234,Female,23,GP,Bachelor's,7.245000000000001,9.212000000000002,16.66,36.7175,9.8516,2.423076923076923,8, Echec   ,2024
S5319,John,Davis,student4319@university.com,Stud 4320,1234,Female,18,GIT,PhD,5.306000000000001,8.584999999999999,17.324,43.3375,14.9105,1.1607142857142858,7, Admis   ,2024
S5320,Ali,Williams,student4320@university.com,Stud 4321,1234,Male,24,GE,PhD,9.223,9.107,24.463,38.225,16.2036,1.130952380952381,3, Admis   ,2024
S5321,Omar,Williams,student4321@university.com,Stud 4322,1234,Male,24,GMP,High School,8.370000000000001,5.79,19.93,25.0025,11.8185,0.7910447761194029,5, Echec   ,2024
S5322,Liam,Johnson,student4322@university.com,Stud 4323,1234,Female,23,GMP,High School,9.246,9.424,21.676,31.4575,14.3607,1.4,5, Admis   ,2024
S5323,Liam,Jones,student4323@university.com,Stud 4324,1234,Female,23,QHSEI,Master's,5.6930000000000005,8.388,25.339,30.5225,13.988500000000002,5.523809523809524,8, Admis   ,2024
S5324,Emma,Davis,student4324@university.com,Stud 4325,1234,Female,22,GCI,Master's,5.154,8.258000000000001,22.417,28.515,12.8688,1.2439024390243902,6, Admis   ,2024
S5325,Ali,Brown,student4325@university.com,Stud 4326,1234,Female,24,GAM,PhD,9.672,7.913,17.497999999999998,44.875,15.9916,2.1724137931034484,3, Admis   ,2024
S5326,Ahmed,Davis,student4326@university.com,Stud 4327,1234,Male,21,GP,High School,5.739000000000001,8.824,19.297,34.75,13.722,3.1764705882352944,7, Admis   ,2024
S5327,Maria,Brown,student4327@university.com,Stud 4328,1234,Female,19,GMP,PhD,9.048,7.078,19.796,30.74,13.332400000000002,6.604651162790698,1, Admis   ,2024
S5328,John,Brown,student4328@university.com,Stud 4329,1234,Female,18,GIT,PhD,9.116,5.664000000000001,19.243,32.4875,11.4736,1.9411764705882355,2, Echec   ,2024
S5329,Emma,Smith,student4329@university.com,Stud 4330,1234,Male,19,GP,Bachelor's,8.544,7.696,12.864,39.0325,13.6273,2.764044943820225,7, Admis   ,2024
S5330,Omar,Brown,student4330@university.com,Stud 4331,1234,Male,18,GESI,PhD,5.656000000000001,8.741,24.019,32.91,14.2652,2.4918032786885247,2, Admis   ,2024
S5331,John,Brown,student4331@university.com,Stud 4332,1234,Female,20,QHSEI,Master's,8.337000000000002,5.768000000000001,23.029,30.3425,11.0426,1.1029411764705883,2, Echec   ,2024
S5332,John,Johnson,student4332@university.com,Stud 4333,1234,Male,22,GP,Bachelor's,9.445,6.120000000000001,17.459,42.6275,11.3869,1.4705882352941178,10, Echec   ,2024
S5333,Ali,Williams,student4333@university.com,Stud 4334,1234,Female,23,GP,High School,7.128,8.483,19.524,40.88,11.6013,3.16,7, Echec   ,2024
S5334,Maria,Davis,student4334@university.com,Stud 4335,1234,Female,23,GCI,Master's,7.068000000000001,6.348,18.937,24.6675,11.4041,1.142857142857143,10, Echec   ,2024
S5335,Ahmed,Davis,student4335@university.com,Stud 4336,1234,Male,21,GMP,High School,7.214,5.8500000000000005,15.598999999999998,32.5025,12.2331,2.353658536585366,4, Admis   ,2024
S5336,Liam,Brown,student4336@university.com,Stud 4337,1234,Male,24,GM,High School,5.4110000000000005,9.447,21.904,32.620000000000005,13.876400000000002,1.9659090909090908,9, Admis   ,2024
S5337,Sara,Jones,student4337@university.com,Stud 4338,1234,Female,24,GAM,Master's,9.46,5.804,18.789,30.055,12.821600000000002,2.935064935064936,7, Admis   ,2024
S5338,Sara,Davis,student4338@university.com,Stud 4339,1234,Male,19,GM,Master's,9.346,6.721,16.563,33.2,13.166000000000004,2.341463414634146,10, Admis   ,2024
S5339,John,Brown,student4339@university.com,Stud 4340,1234,Female,19,GPR,High School,9.990000000000002,7.142,13.501,32.849999999999994,12.6966,3.193548387096774,10, Admis   ,2024
S5340,Liam,Smith,student4340@university.com,Stud 4341,1234,Female,19,GIT,Bachelor's,7.926000000000001,7.381,25.171999999999997,33.35,10.3266,1.5409836065573772,6, Echec   ,2024
S5341,Liam,Smith,student4341@university.com,Stud 4342,1234,Female,24,GMP,PhD,8.756,6.807,12.036,22.82,10.083800000000002,2.655172413793104,4, Echec   ,2024
S5342,Maria,Smith,student4342@university.com,Stud 4343,1234,Male,23,GMP,High School,6.013000000000001,9.563,16.502,29.675,12.3506,1.6493506493506491,8, Admis   ,2024
S5343,Omar,Brown,student4343@university.com,Stud 4344,1234,Female,24,QHSEI,PhD,8.338,8.293000000000001,18.604,28.7425,12.7955,2.6842105263157894,5, Admis   ,2024
S5344,Omar,Johnson,student4344@university.com,Stud 4345,1234,Female,19,GAM,Master's,8.249,6.797000000000001,20.405,42.0475,15.4997,3.9852941176470593,8, Admis   ,2024
S5345,Emma,Jones,student4345@university.com,Stud 4346,1234,Female,22,GPR,Master's,9.506,6.789000000000001,20.481,33.08,11.176,2.388888888888889,8, Echec   ,2024
S5346,Ali,Brown,student4346@university.com,Stud 4347,1234,Male,18,GIT,Bachelor's,9.154000000000002,7.515000000000001,16.422,34.0,13.418200000000002,1.3066666666666669,9, Admis   ,2024
S5347,Maria,Johnson,student4347@university.com,Stud 4348,1234,Female,23,GESI,High School,9.692,5.168,19.474,38.495000000000005,14.565800000000005,4.0,9, Admis   ,2024
S5348,Maria,Johnson,student4348@university.com,Stud 4349,1234,Female,22,GM,Master's,9.344,9.633,22.475,40.295,16.3494,1.707317073170732,7, Admis   ,2024
S5349,Ali,Davis,student4349@university.com,Stud 4350,1234,Female,20,GAM,Master's,9.343000000000002,6.117000000000001,17.507999999999996,38.9575,14.3851,5.547619047619048,10, Admis   ,2024
S5350,Liam,Brown,student4350@university.com,Stud 4351,1234,Male,22,GE,High School,5.319,8.488,15.387999999999998,38.9,10.486,1.4942528735632186,7, Echec   ,2024
S5351,Omar,Brown,student4351@university.com,Stud 4352,1234,Female,22,GPR,Master's,9.23,8.889000000000001,20.723,38.7575,15.5199,1.5822784810126582,6, Admis   ,2024
S5352,Omar,Johnson,student4352@university.com,Stud 4353,1234,Female,20,GPR,High School,8.037,9.137,22.591,28.62,13.677,3.196969696969697,9, Admis   ,2024
S5353,Liam,Johnson,student4353@university.com,Stud 4354,1234,Male,22,GMP,Master's,6.902,5.828,14.477999999999998,33.785,12.1986,1.072289156626506,8, Admis   ,2024
S5354,Omar,Johnson,student4354@university.com,Stud 4355,1234,Male,18,GMP,High School,5.283,7.683,13.585,32.7225,11.8547,3.2962962962962963,1, Echec   ,2024
S5355,John,Davis,student4355@university.com,Stud 4356,1234,Female,23,GP,High School,8.388,5.418,18.512,43.9425,11.8858,2.4098360655737707,8, Echec   ,2024
S5356,Maria,Brown,student4356@university.com,Stud 4357,1234,Female,21,GCI,Bachelor's,6.641,9.024,23.427999999999997,32.67,9.708,0.6707317073170732,2, Echec   ,2024
S5357,Sara,Johnson,student4357@university.com,Stud 4358,1234,Female,24,QHSEI,Master's,7.339,7.431999999999999,23.366,41.375,11.2421,2.571428571428571,9, Echec   ,2024
S5358,Ali,Smith,student4358@university.com,Stud 4359,1234,Male,20,GE,High School,8.409,5.792000000000001,16.868,38.5025,11.372,3.904761904761905,6, Echec   ,2024
S5359,Omar,Brown,student4359@university.com,Stud 4360,1234,Male,23,GCI,PhD,9.559,8.593000000000002,15.909999999999998,35.4475,10.1466,5.096153846153846,5, Echec   ,2024
S5360,Emma,Davis,student4360@university.com,Stud 4361,1234,Female,19,GIT,PhD,9.127,6.656000000000001,24.331,31.8125,10.9526,4.173913043478261,7, Echec   ,2024
S5361,Omar,Smith,student4361@university.com,Stud 4362,1234,Male,18,GM,Bachelor's,7.253,5.573,21.642,33.075,10.4303,1.4588235294117649,4, Echec   ,2024
S5362,Omar,Williams,student4362@university.com,Stud 4363,1234,Female,21,GMP,High School,6.939,7.305,27.148,27.045,10.9246,3.1379310344827585,9, Echec   ,2024
S5363,Ahmed,Brown,student4363@university.com,Stud 4364,1234,Female,18,GCI,Bachelor's,6.199000000000001,6.176,23.352,39.6075,15.066900000000002,3.5,10, Admis   ,2024
S5364,John,Williams,student4364@university.com,Stud 4365,1234,Male,18,GPR,PhD,6.862000000000001,9.751,21.736,45.135000000000005,9.6228,2.1864406779661016,8, Echec   ,2024
S5365,Ali,Johnson,student4365@university.com,Stud 4366,1234,Female,19,GP,PhD,5.555,6.807,19.164,37.8825,10.5803,2.1791044776119404,1, Echec   ,2024
S5366,Ahmed,Davis,student4366@university.com,Stud 4367,1234,Male,21,GESI,Bachelor's,9.856000000000002,7.862000000000001,23.985,31.975,14.7356,3.245614035087719,1, Admis   ,2024
S5367,Ahmed,Johnson,student4367@university.com,Stud 4368,1234,Male,24,GESI,PhD,7.870000000000001,9.742,18.52,23.4125,11.9089,3.5324675324675323,3, Echec   ,2024
S5368,Emma,Davis,student4368@university.com,Stud 4369,1234,Female,18,GCI,PhD,5.639,6.969,17.25,39.8575,13.9431,2.481012658227848,8, Admis   ,2024
S5369,Maria,Jones,student4369@university.com,Stud 4370,1234,Male,19,GPR,Bachelor's,6.764,6.791,18.63,35.35,10.1333,1.6451612903225803,8, Echec   ,2024
S5370,Emma,Johnson,student4370@university.com,Stud 4371,1234,Female,20,GPR,Bachelor's,7.734999999999999,5.812,21.69,25.705,12.1884,0.8674698795180722,2, Admis   ,2024
S5371,Maria,Williams,student4371@university.com,Stud 4372,1234,Male,19,GESI,Master's,7.664000000000001,9.692,16.081,28.6325,12.4139,1.2758620689655171,1, Admis   ,2024
S5372,Maria,Davis,student4372@university.com,Stud 4373,1234,Female,22,QHSEI,PhD,5.178000000000001,9.004000000000001,16.218,30.6125,12.2025,3.692307692307693,4, Admis   ,2024
S5373,Ali,Johnson,student4373@university.com,Stud 4374,1234,Female,23,GP,PhD,9.754,6.105,23.729000000000003,33.8975,14.697100000000004,3.5068493150684934,2, Admis   ,2024
S5374,Omar,Brown,student4374@university.com,Stud 4375,1234,Female,19,GAM,Master's,6.377000000000001,6.663,24.366,35.455,14.5722,3.8253968253968256,5, Admis   ,2024
S5375,Ali,Davis,student4375@university.com,Stud 4376,1234,Male,19,GPR,Bachelor's,5.081,9.575,24.146,32.4875,11.5781,2.071428571428571,7, Echec   ,2024
S5376,John,Davis,student4376@university.com,Stud 4377,1234,Female,19,GAM,Master's,5.382000000000001,7.686,19.569,32.155,12.9584,3.1594202898550723,10, Admis   ,2024
S5377,Maria,Johnson,student4377@university.com,Stud 4378,1234,Male,24,QHSEI,PhD,7.901000000000001,7.782,13.692000000000002,31.8375,12.2425,1.0,10, Admis   ,2024
S5378,Ahmed,Jones,student4378@university.com,Stud 4379,1234,Male,18,GESI,High School,5.689,8.241,17.555,37.0825,13.7135,2.6623376623376624,5, Admis   ,2024
S5379,Omar,Johnson,student4379@university.com,Stud 4380,1234,Male,24,GCI,Bachelor's,5.2090000000000005,8.811,25.171,33.315,14.5012,3.776119402985074,1, Admis   ,2024
S5380,Sara,Williams,student4380@university.com,Stud 4381,1234,Male,21,GCI,Master's,6.898000000000001,9.696,17.822,27.48,12.3792,1.1785714285714286,10, Admis   ,2024
S5381,John,Williams,student4381@university.com,Stud 4382,1234,Male,19,GESI,PhD,8.114,9.011,23.301,39.15,15.9152,1.409090909090909,5, Admis   ,2024
S5382,Ali,Davis,student4382@university.com,Stud 4383,1234,Female,19,GAM,High School,5.559000000000001,9.673000000000002,16.924999999999997,38.9725,11.0207,1.8139534883720927,6, Echec   ,2024
S5383,Emma,Davis,student4383@university.com,Stud 4384,1234,Male,22,GPR,High School,6.567,9.103,15.794999999999998,37.9625,10.9593,1.3529411764705883,9, Echec   ,2024
S5384,John,Johnson,student4384@university.com,Stud 4385,1234,Female,22,GAM,Bachelor's,7.089,5.232,16.462999999999997,34.31,12.6188,3.7384615384615385,1, Admis   ,2024
S5385,John,Williams,student4385@university.com,Stud 4386,1234,Female,20,GM,Master's,5.797000000000001,5.588000000000001,24.56,25.845,12.358,1.7272727272727273,3, Admis   ,2024
S5386,Omar,Williams,student4386@university.com,Stud 4387,1234,Male,20,QHSEI,PhD,7.53,9.424,24.053,34.55,10.0652,3.894736842105263,5, Echec   ,2024
